EC	0_1	24_2	144_1	144_2	144_4	240_1	240_5	0_3	24_5	36_1	36_5	144_5	24_1	36_3	36_4	240_3	240_4
EC:3.1.-	3119.2449	2983.8572	1178.1511	3866.607	1349.7615	4501.5244	1146.3938	4457.2637	1714.027	3992.294	2418.9673	1116.6927	1907.7327	2506.3567	3396.2778	0	1671.7693	
EC:6.3.1.2	1403.0142	1320.5277	1693.2385	1225.1038	1430.7983	2140.0715	1731.3721	1434.4606	1157.3567	1083.3143	778.8241	1153.48	961.21704	1054.2723	1181.388	0	1635.0564	
EC:1.11.1.15	2013.4136	4270.786	14606.724	3108.7693	20469.092	3207.7026	4202.599	2035.404	2342.1677	3961.543	1892.4277	12391.38	2146.1833	2524.427	2456.117	0	5247.7505	
EC:1.2.1.60	2.23071	2.20352	1.41896	5.9891787	0	1.990534	1.219346	0	1.8172979	0	0	7.097598	1.36426	2.37947	0	0	0.574017	
EC:1.11.1.10	242.20499	134.03911	108.78654	70.85843	81.69054	168.10133	84.835884	285.8955	179.26619	168.3252	115.05665	98.97029	169.07239	164.25487	121.66151	0	104.73202	
EC:1.11.1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40282	0	0	0	
EC:1.2.1.68	81.85554	135.18198	295.93042	136.94495	248.66574	165.67273	280.81247	99.0933	99.73677	84.685616	89.73867	263.6615	135.81673	87.87773	97.53496	0	287.23102	
EC:2.3.1.61	442.09833	372.08914	855.0967	624.87866	559.14935	519.82294	734.5578	582.2939	408.89655	449.161	298.20944	640.4079	543.3105	442.14972	497.7068	0	323.22137	
EC:2.3.1.60	1.18506	2.298939	0.844998	3.8684099	0	3.648672	0	0	1.63153	0	0	0	3.80048	0	0	0	0	
EC:1.11.2.4	1.37068	9.05109	2.41866	3.19914	3.44406	3.71384	3.24908	2.83347	1.57683	2.35971	9.93497	2.978165	8.2975	6.96215	1.47452	0	2.5603	
EC:1.1.1.343	0	200.77385	0	268.0295	0	261.10858	0	0	0	0	0	0	170.00552	180.98662	0	0	195.14702	
EC:1.14.13.20	3.30486	7.7770333	6.16833	1.12911	0.813538	3.337861	7.53278	9.9136305	4.736365	0	1.33613	1.5059	12.177589	2.93716	1.68131	0	1.8061	
EC:1.11.2.2	0	0	0	0	0	1.74515	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.1.341	0	0	0	0	0	0	1.32121	0	0	0	0	0	0	0	0	0	0	
EC:1.14.13.22	10.296123	5.09556	6.9676003	21.979132	10.329116	52.69044	12.406239	7.60036	9.811001	5.81981	0	12.38801	24.020988	11.2787	13.329081	0	10.138989	
EC:2.3.-	0	0	0	1.239222	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.1.346	36.506496	44.72318	42.714	117.05405	54.74063	45.299385	34.05331	46.76094	45.081425	56.66107	55.22552	47.16198	55.263824	54.65622	102.181015	0	34.55461	
EC:1.2.1.72	96.37338	112.399055	88.175735	61.980095	77.028885	82.27173	72.53456	87.486694	110.517105	89.336334	71.336136	74.30904	86.7468	99.99682	81.65915	0	98.8414	
EC:1.2.1.71	66.7708	67.47121	128.8752	87.343254	89.9245	75.88824	50.790802	75.0493	68.4914	70.2315	65.0987	114.34531	86.284904	100.199295	79.04693	0	39.8574	
EC:1.2.1.70	137.72588	12870.896	94.794914	226.38828	101.38895	4146.764	162.70517	138.61774	121.01162	171.99908	161.43637	115.64306	133.75807	181.37634	164.11143	0	145.32504	
EC:1.1.98.3	0	0.468241	0.578499	1.9474499	0	0	5.07925	0	0	0	0	3.338991	0.790404	0	0	0	3.21963	
EC:2.3.1.78	0	0	0	0	0	2.22501	0	0	0	0	0	0	0	0	0	0	0	
EC:2.3.1.79	1.21028	14.992405	9.953251	25.437122	11.563356	28.27797	25.441504	1.3058021	12.992486	13.79899	5.1513	10.642132	8.30598	8.5522995	13.276649	0	10.171562	
EC:1.1.98.2	0	0	0	0	0.633999	0	0.695858	0	0	0	0	4.6383314	0	0	0	0	0.874249	
EC:2.3.1.75	0	1.49651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10858	
EC:1.2.1.77	10.819132	21.549957	7.9163	22.390842	9.825561	10.416587	5.8609705	6.39128	9.91641	11.2687	15.71877	17.80098	29.02826	15.91555	25.309269	0	5.751451	
EC:1.14.13.12	0	0	0	3.21173	0	1.25004	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.1.350	1.41033	2.127527	1.12807	1.3057699	0	1.27397	0	2.34494	3.6452637	0	3.20114	0.944175	0	0	0	0	3.5383058	
EC:1.14.13.39	0	2.641742	0	4.446309	1.35857	2.7955709	0.81944	0	0	0	0	0	0	0	0	0	0	
EC:4.3.1.1	151.31403	133.39531	57.842136	42.145164	44.632553	56.05322	70.59907	135.48083	111.53525	110.746216	60.70025	44.543457	216.49643	106.49588	97.23239	10549.2	61.167152	
EC:4.3.1.2	0	0	0.993897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:4.3.1.3	121.25538	126.71073	129.78146	143.78305	140.2662	77.58526	108.06339	122.267296	95.3257	160.89655	109.86174	123.96937	122.0303	123.84879	108.93232	0	100.49659	
EC:1.3.1.9	0	21.523687	0.544963	11.7391205	0	11.379608	0	0	0	0	0	0	9.3416395	17.55748	0	0	18.97312	
EC:1.2.1.41	556.5605	466.54337	235.01959	237.2139	195.87141	738.77527	340.44	340.12628	519.132	499.5189	293.42035	196.92708	369.51978	332.3844	316.71423	0	368.0826	
EC:4.3.1.7	119.14865	81.03024	66.760826	90.01406	79.508804	94.00256	64.65968	141.4377	70.24398	77.21362	99.868904	92.074295	86.637794	110.63396	68.12311	0	71.64056	
EC:1.3.1.2	0	0	0	0	0	1.96605	0	0	0	0	0	0	0	0	0	0	0	
EC:1.3.1.1	309.42548	85.68762	33.20409	11.856544	37.51836	35.19129	32.89826	312.04834	60.59373	50.392067	68.52909	27.30633	95.28465	44.07557	38.80013	0	35.01936	
EC:1.2.1.46	99.542206	49.825584	79.009285	31.818247	56.948196	60.763924	58.557457	102.354324	117.27724	120.44997	74.53269	52.48159	88.929016	46.48089	99.351814	0	35.259216	
EC:2.6.1.62	157.86537	263.81924	100.391945	87.565216	86.24768	425.62567	235.00693	107.54299	176.39647	90.83555	90.09916	113.9087	176.7377	91.26517	91.655136	0	255.0111	
EC:1.2.1.43	0	0	0	0	0	0.756419	2.30704	0	0	0	0	0	0	0	0	0	0	
EC:1.14.13.40	18.133743	18.468134	9.476223	13.705752	2.895884	16.775478	5.94072	19.210718	10.152466	33.12821	30.3347	6.1897697	29.549915	10.12048	15.82375	0	13.711344	
EC:2.6.1.64	0	0	1.66593	1.26838	0	0.911848	2.54111	0	0	0	0	1.9108329	0	0	5.53762	0	0	
EC:1.11.1.21	348.02487	668.5439	2065.2607	183.81071	1534.0012	1240.7803	378.0912	424.54047	1122.0948	405.07623	283.755	644.89825	313.60812	304.8689	237.60745	0	466.25824	
EC:2.6.1.59	3.9492502	2.32399	0	5.5699997	1.78504	8.022929	3.878017	0	1.123104	0	0	0.535883	6.7702503	0	0	0	0.948817	
EC:1.3.1.-	26.376268	2.58621	24.950281	10.153518	22.013792	5.414568	36.921715	25.139265	21.83137	46.48698	41.238228	30.218067	4.63213	6.53836	26.54237	0	6.5484495	
EC:2.6.1.55	0	0	0	3.25158	4.8879	0	0	0	0	0	0	2.91039	0	0	0	0	0	
EC:1.2.1.59	0	0	0	0	0	0	0	8.863979	0.67404103	0	0	0	0	0	4.93815	0	0	
EC:1.1.5.2	165.0993	55.317356	45.17038	31.187649	39.595963	63.45121	25.860838	308.63434	65.045395	87.93138	93.35171	30.77267	59.648216	85.8	65.25169	0	33.08743	
EC:2.6.1.57	321.0274	354.2717	340.17245	288.3682	263.87045	289.5894	321.81302	249.53171	309.19147	252.686	368.37115	298.06424	362.5798	330.71057	351.3553	0	266.9622	
EC:1.1.5.4	406.6632	1951.1478	677.5183	506.6635	722.83057	406.1154	426.52478	360.15103	813.6531	310.9253	208.09865	696.4004	868.6043	283.6932	272.42267	0	639.7754	
EC:1.8.1.15	0.779221	0	0	0	0	0	0	0	0	3.11627	0	1.53175	0	0	0	0	1.16883	
EC:4.2.3.2	0	0	0	2.35233	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.5.3	1839.4878	16557.525	3380.8665	2315.462	2766.72	927.1235	1522.3212	1591.7322	5636.688	2206.1094	1635.7041	2510.8635	5223.6504	2017.1765	1838.2906	0	1956.1311	
EC:4.2.3.1	111.76765	223.36226	206.33029	262.5224	182.61697	288.55463	213.4311	126.528244	264.7346	131.23961	105.31177	169.77148	234.27956	116.56104	167.85812	0	224.4351	
EC:4.2.3.4	510.54974	671.15454	437.55096	230.02702	495.36795	651.42487	475.51898	444.59705	713.38696	539.6082	307.30396	449.05807	914.974	400.12143	411.6457	0	543.12476	
EC:2.6.1.52	144.82532	197.18309	203.6292	244.1926	184.61748	258.47128	234.95963	154.57266	180.4275	178.92668	182.68047	174.32762	223.72186	170.49689	185.20372	0	195.84555	
EC:4.2.3.3	29.327095	25.856201	15.5262	79.99656	20.572664	56.79707	24.536888	40.78785	21.317873	17.892162	14.08283	22.688251	23.94354	16.42943	8.94216	0	13.709305	
EC:1.1.5.8	69.51284	56.159733	50.72075	19.026638	44.365257	34.31023	43.6663	111.70415	56.222416	59.34726	69.824554	53.045933	46.9907	61.938828	55.05831	0	78.713615	
EC:1.2.3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95184	
EC:4.2.3.5	156.16983	219.0596	163.65979	239.41908	131.92148	356.66104	208.20605	139.59334	162.60136	175.26593	131.79094	153.92145	180.94708	141.07118	219.7543	0	216.66682	
EC:1.17.7.1	185.87518	237.6665	224.24667	467.22513	236.89685	372.90698	263.8165	174.74632	202.74176	225.2731	190.50616	184.18396	290.4211	228.37303	235.23563	0	214.85484	
EC:1.1.5.9	0	0	0	0	0	1.86849	0	0	0	0	0	0	0	0	0	0	0	
EC:1.2.3.3	0.953348	4.258855	2.382386	7.2077746	1.63108	15.999675	2.53551	1.65083	1.951853	3.38609	15.951521	0.639602	5.9667797	0	3.2712002	0	0.831438	
EC:3.5.99.10	0	12.961907	0	69.74557	0	58.556206	0	0	0	0	0	0	2.76641	0	0	0	14.314442	
EC:1.14.21.6	0	0	0	0.523495	0	1.1678	1.27083	1.56166	0	0	0	1.7495	0	0	8.65052	0	3.41735	
EC:2.6.1.44	9.616827	23.79576	10.279559	26.778734	10.7720375	31.592297	10.753555	10.179701	33.216763	2.31383	0	15.813844	42.205093	0	13.70904	0	9.085867	
EC:2.6.1.40	7.97467	0	0	0	0	0	0	0	7.81381	0	0	0	0	0	0	0	0	
EC:1.2.1.21	9.42803	10.46788	4.79864	7.9600496	5.456	6.309122	6.254859	10.09278	3.239089	13.3293495	0	6.0235	12.12678	22.91029	7.0441694	0	3.26197	
EC:2.6.1.42	313.53305	605.929	480.75946	474.091	353.37704	594.3673	481.3426	456.96478	438.37152	346.46118	409.28653	415.03265	447.94257	478.59503	443.41504	0	411.44635	
EC:1.2.1.28	0	4.07403	1.157	3.578371	2.74417	4.18724	1.09192	2.86604	2.294534	3.112	0	2.8330898	1.98191	5.2052402	9.196914	0	0.753733	
EC:1.1.1.380	0	1.660582	0	3.3567147	0	0	0	0	0	0	0	0	3.84097	0	0	0	0.726572	
EC:2.7.2.4	223.90778	439.91794	402.90704	670.49866	522.72797	864.371	577.75256	226.08104	293.61337	232.42755	232.04979	367.91776	349.15564	265.65997	365.8471	0	363.29535	
EC:2.7.2.3	198.73184	195.66487	299.28107	348.44052	177.11484	339.64154	309.34943	139.2096	181.70392	161.69534	156.41774	215.75095	195.34259	185.74388	262.5554	0	215.54694	
EC:2.7.2.8	245.7373	639.0508	247.12056	216.19135	279.38492	227.79851	221.04651	240.88144	371.7082	491.6507	225.10854	264.39423	411.07312	235.763	226.28926	0	444.70517	
EC:2.7.2.7	1.13766	3.31712	0	0.695464	0	1.51975	0	5.48915	3.6533968	0	3.22264	0	2.45142	0	3.37911	0	0	
EC:2.7.2.-	0	0	0	0	0	0	0	0	0.42708	0	0	0	0	0	0	0	0	
EC:2.7.2.2	123.04706	75.09573	56.14	48.550888	52.826996	302.2961	84.7129	134.77322	69.29132	106.98131	79.7991	51.490753	59.7545	126.7928	99.344696	0	96.9528	
EC:2.6.1.36	0	0	0	0	0	0	1.30967	0	0.810503	0	0	0	0	0	0	0	3.79319	
EC:2.7.2.1	25.227057	18.981571	21.704182	45.459373	10.734657	48.440247	28.43852	31.421988	9.678421	10.02795	10.752979	22.279303	16.00867	3.08161	9.95567	0	11.222428	
EC:2.6.1.37	27.466484	18.480318	28.568604	24.426638	23.165308	25.427391	24.156277	16.788456	16.34708	33.59624	27.67991	21.539762	35.06461	11.44348	17.86717	0	22.149237	
EC:2.6.1.39	0	1.27857	0	1.04623	0	4.660362	0	0	0	0	0	0	0	0	0	0	6.5558996	
EC:1.2.1.38	525.95013	1202.8375	387.4201	445.60214	275.68292	905.2532	646.13196	270.07446	703.16833	324.7889	270.78476	327.51968	814.13983	323.0215	317.3514	0	638.80145	
EC:2.6.1.34	0	0	0	0	0	0	0	0	0.781557	0	0	0	0	0	0	0	3.02909	
EC:1.14.13.50	0	0	0	1.84566	0	0	1.16698	0	0	0	0	0	0	0	0	0	0	
EC:1.2.1.32	3.4998498	3.649847	2.30219	15.401905	2.6260471	17.490702	15.215373	7.2476397	5.7918363	2.17602	0	16.03758	10.181991	2.30177	0	0	7.4358478	
EC:2.6.1.30	0	1.46639	0	0	0	1.66412	0	0	0	0	0	0	0	0	0	0	0	
EC:4.2.1.153	0	5.836223	0	25.465649	0	16.897905	0	0	0	0	0	0	11.3771	5.48491	0	0	7.496723	
EC:1.2.1.39	42.6103	35.32932	52.70219	28.396519	37.485573	52.331886	29.878029	48.27752	19.348429	34.48787	17.4736	35.40458	40.94451	50.14307	34.978817	0	22.734203	
EC:1.14.13.59	0	0	0	1.24104	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:4.2.1.84	3.09874	13.734461	1.21625	8.524385	3.690215	15.485512	0.753555	8.831313	8.576791	3.07974	0	0	12.368561	5.22161	10.77952	0	7.9839315	
EC:1.1.3.13	0	9.139021	0	3.478478	0	0	0	0	0	0	0	0	3.89151	0	0	0	1.937647	
EC:4.2.1.83	1.578273	9.575306	2.949957	9.774359	4.69833	8.020951	7.31032	0	5.095709	5.6979103	2.85869	6.22976	6.22174	0	0	0	4.34177	
EC:1.1.3.12	0	0	0	0	0	0	0	0	0	0	0	0	2.24304	0	0	0	0	
EC:5.1.1.7	164.00877	258.62482	222.14864	215.6046	169.60194	180.56932	181.12741	159.39568	217.17131	154.79324	144.60208	190.02016	253.90564	157.919	144.48813	0	159.66635	
EC:5.1.1.8	1.49692	4.7507	3.879534	1.241621	6.18188	2.37732	1.04621	6.62577	3.074521	3.73069	12.39871	3.27044	10.9418	11.8973	4.86592	0	2.185806	
EC:3.1.1.77	0	4.03269	0	10.32942	0	19.350708	0	0	0	0	0	0	0	0	0	0	11.081671	
EC:1.1.3.17	0	0.870695	0	1.44539	0	0	0	0.604473	0	0	0	0	0	0	0	0	0	
EC:4.2.1.151	1.07327	0	3.329792	31.919268	2.461812	32.958603	5.395384	0.503728	0	0	1.90579	4.459658	0	0	2.84851	0	1.6802	
EC:1.1.3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18973	0	0	0	
EC:1.1.3.15	273.18933	944.1541	449.03116	1034.06	309.06702	955.7437	281.3558	304.21423	730.03687	480.07172	182.29282	302.30435	317.57898	177.01132	190.45462	0	370.78708	
EC:3.1.1.79	0	0.798137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:5.1.1.1	62.19639	104.02863	60.001072	149.7214	60.978664	99.32747	68.38696	51.91497	61.06677	86.75141	86.25102	71.50239	106.19575	93.888626	74.6118	0	40.991116	
EC:4.2.1.80	7.849475	19.17143	12.970963	18.480017	15.93892	16.45449	9.347	18.05831	11.609407	21.59861	22.17979	10.39009	26.53196	22.68581	17.85099	0	11.324575	
EC:5.1.1.3	71.244026	89.796555	79.030396	152.04417	68.43705	115.459946	68.93457	66.014084	84.87999	91.66737	82.50142	75.869354	111.85916	89.376465	99.355835	0	66.01742	
EC:5.1.1.4	0.748462	3.8108501	1.69211	16.11132	4.2307167	5.48092	2.4054132	0	2.20809	0	0	3.0843	0	0	0	0	3.582246	
EC:3.4.23.49	0	0	0	0	1.37209	0	0	2.06488	1.36346	4.43074	0	0	2.56457	0	0	0	0	
EC:3.4.23.48	0	1.671593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.14.13.111	0	0	0	3.66568	0	0.331169	1.41469	0	0.268346	0	0	0	0	0	0	0	0	
EC:1.8.4.-	0	0	0	1.78464	0	0	0	0	0	0	0	0	0	0	0	0	1.540276	
EC:3.1.1.73	30.281475	38.698986	15.20247	33.78711	15.241512	29.140165	14.949164	37.8415	27.333664	28.045694	20.787039	8.585065	77.09761	26.33818	26.77982	0	22.250124	
EC:1.14.13.113	0	0	1.31784	1.54797	1.87612	0	6.24823	0	0	0	0	1.17788	0	0	0	0	1.11394	
EC:3.1.1.75	59.33751	109.96528	58.971676	248.40979	60.59726	184.88579	145.06593	61.82692	71.686386	85.67322	89.574615	73.010506	108.90449	87.91284	120.45907	0	87.161354	
EC:1.14.13.114	1.26407	1.35069	2.036818	1.65093	1.54072	3.2806268	0.861824	4.03045	1.38855	1.21647	0	0.915123	3.18691	3.47495	1.33852	0	2.77291	
EC:1.8.4.2	0	0.474568	0	2.38679	0	0	0	0	0.443437	0	0	0	2.40392	2.98694	0	0	0	
EC:3.1.1.74	0	0	0	0	0	3.081975	2.10614	0	0	0	0	0	0	0	0	0	0	
EC:1.8.4.8	154.46121	251.56989	145.68385	748.8424	171.71616	425.71896	220.86682	199.68864	183.87357	134.00204	109.64737	166.77931	215.69928	147.51227	107.13038	0	196.30167	
EC:4.2.1.149	0	1.079003	0	2.17084	1.8298559	0.625022	1.99943	0	0.242343	0	0	0	0	0	0	0	0	
EC:4.2.1.148	2.61198	2.20868	0	3.9805799	0.875522	7.13647	1.49211	0	6.248408	0	0	0	13.06367	0	0	0	1.6011939	
EC:4.2.1.147	24.134678	440.52478	18.07631	36.19889	12.11627	178.33443	21.98992	35.399178	306.1579	18.53296	17.88328	16.644318	298.00848	18.40326	18.036951	0	19.354599	
EC:4.2.1.77	0	5.4414997	0	0	0	0.981783	0	0	1.6386969	0	0	0	0	0	0	0	0	
EC:4.2.1.141	0	0	0.417805	8.288467	0	10.575664	4.68424	0	0	0	0	1.27464	0	0	0	0	0	
EC:2.3.1.19	1.728146	1.08773	1.04451	6.67962	0	0.646261	3.5707111	1.472332	2.6657429	6.88413	0	0.515004	1.19989	0	0	0	1.22661	
EC:4.2.1.76	0	0	0	1.00438	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:4.2.1.75	280.8342	167.3991	152.63785	123.398155	165.49376	99.82389	115.95972	263.76248	181.29515	185.46431	180.59435	140.71753	158.05527	194.4803	161.3799	0	145.51917	
EC:3.1.1.89	0	0	0	0.836983	0	1.72576	0	0	0	0	0	0	0	0	0	0	0.640075	
EC:2.3.1.16	685.46576	767.1536	1921.3698	1461.1282	1919.6696	10534.714	2225.68	627.29297	842.4669	1716.3246	888.03986	1027.7346	712.08154	3714.5044	4329.814	0	2236.583	
EC:2.3.1.15	418.61472	633.8892	361.49155	511.65823	339.7061	475.96103	522.8729	389.5404	567.939	477.0533	399.26608	446.27325	588.0938	465.80673	474.4369	59845.3	488.4354	
EC:2.3.1.18	0	0	0.888246	2.0793939	0	0.887532	0	2.786696	1.067255	0	0	0	0	0	0	0	0	
EC:2.3.1.12	213.7652	257.56693	243.73076	377.06067	207.15337	321.13	267.9309	255.27417	160.15005	236.7859	151.59933	244.50783	226.39604	269.6318	316.65366	0	218.41714	
EC:1.2.1.16	548.60864	617.84937	623.11005	428.7675	792.5446	766.93414	653.84106	642.9802	519.00397	377.95032	365.62662	518.05743	665.711	467.66415	339.73608	0	655.06	
EC:2.6.1.98	4.37227	4.3217	5.8661604	16.59095	3.6822739	10.244238	10.50406	3.47788	4.2272677	8.59618	3.10413	0	7.25804	0	6.54626	0	2.620574	
EC:1.13.11.2	1.98429	13.768962	1.1169	38.37063	0	26.793938	2.11804	3.166188	2.164257	4.45443	0	0	9.11707	10.9744	0	0	4.552292	
EC:1.13.11.1	119.30329	79.8547	32.94468	45.697475	41.515816	52.97138	38.03094	128.2601	35.717545	32.791763	27.88242	30.9535	58.19257	40.60637	47.256336	0	35.920803	
EC:1.2.1.12	777.75977	4662.364	855.6988	1155.1602	777.8327	2410.436	1828.9908	680.883	1103.0002	868.0836	707.5771	789.5407	997.25934	757.6278	932.4138	0	1501.3627	
EC:1.2.1.11	400.42795	698.17804	354.09525	520.16364	307.12204	819.36804	481.16684	481.86053	586.2681	421.91235	326.85358	310.9525	515.83203	379.92245	471.73944	0	386.32462	
EC:1.13.11.-	5.85805	4.2142	3.12005	1.828547	2.6925	2.214456	2.365056	0	3.285831	3.916688	3.12518	1.68746	2.98985	0	0	0	0.736525	
EC:1.2.1.10	34.49365	25.818455	13.850439	37.345356	19.077122	41.11693	21.397676	27.70899	53.50573	15.349966	26.275671	17.838102	46.792744	28.44986	15.593241	0	21.293129	
EC:2.6.1.96	8.21959	12.588997	0	1.54465	2.26987	1.628765	0.684737	3.288102	7.5335007	0	0	0	8.42275	0	2.92447	0	0	
EC:4.2.1.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42342	
EC:1.13.11.9	7.7754087	11.392071	13.267601	8.01244	7.163216	10.760516	6.808696	3.6860309	4.411582	9.23216	11.87504	3.14424	6.08258	6.1173	5.12494	0	3.01128	
EC:4.2.1.79	46.83456	53.07593	70.82795	59.794136	62.38346	74.470726	57.16789	47.639503	52.087353	86.5795	56.228542	51.23096	49.914738	65.87516	68.96042	0	54.011837	
EC:1.13.11.8	3.440168	2.77629	7.72733	10.643709	6.32478	5.89485	5.980568	4.95409	6.56237	0.830322	7.22409	5.0294	16.503222	0	0	0	2.36321	
EC:4.2.1.132	1.13013	5.867115	0.730144	0.979327	2.507381	2.792271	4.52928	0	0.775681	0	0	0	1.05948	0	0	0	1.99703	
EC:3.1.1.85	85.3033	39.07606	56.095398	30.073101	55.25831	32.052853	32.36791	106.2783	67.36913	62.995796	63.79986	52.1696	55.111332	68.9768	45.24932	0	39.5534	
EC:1.14.13.127	40.747166	88.588585	44.56544	63.935837	32.951996	63.729755	39.280342	50.49395	37.84308	57.28204	30.658388	28.609106	85.16238	49.835793	37.087456	0	32.333878	
EC:1.13.11.6	2.913125	3.881126	8.11339	13.661444	2.5321422	15.4684725	10.813267	2.39448	5.0759144	15.75436	7.09737	6.9348955	7.332756	11.234381	8.14076	0	5.54325	
EC:1.13.11.5	50.071987	62.49723	51.109127	58.3975	49.28534	52.334698	60.338814	58.799427	40.926517	67.47582	78.38142	55.916622	56.57723	42.82718	43.739082	0	65.80924	
EC:1.2.1.19	96.87122	92.58432	71.45092	50.266228	40.845184	144.34857	76.627945	165.40889	82.40502	112.076416	84.956245	44.41419	71.60959	92.100876	69.11142	0	54.112076	
EC:4.2.1.137	0	0.658463	0	4.9053	0	3.921373	1.35097	0	0.347359	0	0	0	0.976381	0	0	0	0	
EC:1.13.11.4	70.279755	66.004776	57.35366	81.44006	33.38593	115.4527	50.4642	68.52857	42.290836	49.67166	35.55777	32.052193	54.496796	47.144867	44.25094	0	43.604263	
EC:1.2.1.18	415.995	338.70502	2531.664	1164.6938	2663.298	261.15485	667.39575	341.1351	209.77356	289.82324	287.76648	1749.5281	336.53198	285.63553	191.96294	0	232.48763	
EC:1.14.13.129	0	1.50898	3.7279902	4.98985	3.764862	5.29803	3.69834	3.30339	2.82825	4.3841	2.30194	3.76342	5.29886	0	0.629533	0	4.12457	
EC:1.13.11.3	666.0874	58.65274	81.30811	58.69931	59.13975	60.383186	59.587677	326.45776	82.907845	116.19603	74.60889	51.31159	97.086975	92.25006	90.224106	0	55.575848	
EC:3.1.1.81	0	0	0	0.675874	0.828196	0	1.11909	0	0	0	0	1.5059	0	0	0	0	0.698264	
EC:4.2.1.130	48.609	38.30854	45.94269	13.1434	37.8596	5.7452803	23.55125	63.798717	39.1188	42.2132	50.54584	34.5123	35.56243	44.154778	34.3493	0	23.23865	
EC:3.1.1.57	0	0.774663	0	0	0	0	0	0	0	0	0	0	0	0	5.82563	0	0	
EC:3.5.-	51.8697	0	1503.2358	0	249.53926	0	39.9039	60.3961	39.8815	43.9378	21.529	1246.051	0	0	55.926	0	0	
EC:6.1.1.-	100.65092	59.58286	34.663467	49.39997	28.860039	62.232178	55.10938	86.866486	71.3735	35.143898	41.319	37.147717	71.59285	55.3531	54.31872	0	60.80882	
EC:2.6.1.87	160.699	2168.7998	1233.415	84.8857	657.6507	15.8157	203.73442	116.18	761.26807	199.28741	654.71295	509.71924	321.222	133.253	133.188	0	299.85513	
EC:4.2.1.129	14.03808	8.82352	4.25357	10.750977	3.1701632	9.601655	7.3607388	6.07414	6.8129826	11.07433	2.92675	1.85161	12.196046	12.23448	9.69531	0	6.4495425	
EC:2.6.1.83	0.738742	0	0.453041	35.10794	0	34.2971	9.037578	1.79903	6.8551464	0	0	7.13502	0	0	2.36865	0	2.672525	
EC:2.6.1.84	86.18082	76.124626	41.402878	35.20755	34.988453	73.51935	35.437237	104.85593	58.159706	85.12403	73.69629	40.564396	61.964348	99.83692	57.664215	0	56.677223	
EC:2.6.1.85	30.59219	35.837322	35.162605	88.904655	27.340708	88.00539	61.414227	43.82952	38.70047	42.803833	50.4673	31.69402	37.97152	44.9539	40.970703	0	56.824	
EC:1.14.13.132	0	0	0	0	0	0	2.8083801	0.64765	4.258166	0	0	0	0	0	4.30688	0	3.2259798	
EC:1.14.13.133	0	0	0	0	0	0	0	0	1.51082	0	0	7.15999	0	0	0	0	0	
EC:4.2.1.68	1.59784	1.7462	0	4.9761243	0	1.33664	0	2.341192	1.41273	0	1.51758	0	0	3.5525799	7.08836	0	0	
EC:3.1.1.53	1.2735	0	8.1882	20.321304	0.835725	31.086031	13.20638	0	1.085529	0	3.2926	1.36743	0	3.7863002	4.5253	0	3.90321	
EC:2.6.1.81	0	0	0	0	0	0	0	0	0	0	0	0.991383	0	0	0	0	0	
EC:2.6.1.82	0	0	0	0	0	0	0.595069	0	0	0	0	0	0	0	0	0	0	
EC:2.7.-	3.298496	11.003466	4.484054	35.03692	5.904373	33.326153	12.73932	4.549458	8.816527	2.052213	1.84385	10.4598	11.252024	5.44433	3.11433	0	3.14625	
EC:4.2.1.126	3.004287	5.2292805	7.48723	8.94839	4.601576	10.926815	21.051226	2.4615998	2.7435	2.18139	6.1307297	5.62487	3.74159	0	0	0	11.1174345	
EC:4.2.1.51	690.96234	1585.1636	1709.381	327.0149	637.04224	305.74774	426.97855	355.3186	1699.1041	460.1897	322.90527	1167.3737	1037.1593	962.14636	398.27432	0	839.0399	
EC:1.1.3.46	0	1.24312	0	6.22054	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:4.1.99.3	151.5811	77.202324	76.878174	69.63026	57.24626	94.89653	51.36014	151.16217	85.13129	78.29292	48.21862	61.498623	81.49831	71.1354	68.70733	0	43.108376	
EC:4.2.1.55	47.7672	40.33529	92.6177	56.889004	81.6499	11.87929	56.45532	62.9175	64.58067	95.8703	51.4808	52.48946	63.32518	113.269	113.417	0	55.1449	
EC:4.2.1.53	0	0.598603	0	0	0	3.773695	1.11493	0	0	0	0	0	0	3.66191	0	0	1.6680529	
EC:4.1.99.1	0	0	0	1.39093	0	0	0	0	0	0	0	2.11495	0	0	0	0	0	
